model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,mileage2,fuel type2,engine size2,reference
 B-MAX,2014,7300,Manual,38200,Petrol,30,57.7,1.0
 Focus,2019,16300,Manual,4210,Petrol,150,58.9,1.0
 Fiesta,2019,13000,Manual,6207,Petrol,150,56.5,1.0
 Fiesta,2019,11500,Manual,20450,Diesel,150,58.9,1.5
 Fiesta,2017,12000,Semi-Auto,17506,Petrol,0,57.7,1.0
 Fiesta,2013,7500,Manual,25373,Petrol,0,65.7,1.0
 Fiesta,2016,10500,Automatic,3410,Petrol,0,57.7,1.0
 Fiesta,2018,11000,Manual,19800,Petrol,150,65.7,1.0
 Fiesta,2018,11000,Manual,18000,Petrol,150,65.7,1.0
 Fiesta,2018,13200,Manual,8095,Petrol,150,58.9,1.0
 Fiesta,2018,11000,Manual,10177,Petrol,150,65.7,1.0
 Focus,2019,17000,Automatic,4500,Petrol,150,50.4,1.0
 Focus,2019,16200,Manual,6090,Petrol,150,58.9,1.0
 Focus,2018,17000,Manual,5700,Petrol,150,60.1,1.0
 Fiesta,2019,13400,Manual,3440,Petrol,150,56.5,1.0
 Focus,2018,13300,Semi-Auto,9305,Petrol,150,51.4,1.0
 Mondeo,2016,11500,Semi-Auto,47273,Diesel,125,58.9,2.0
 Kuga,2017,15999,Automatic,9960,Petrol,235,38.2,1.5
 Fiesta,2017,9950,Manual,13808,Petrol,0,65.7,1.0
 Fiesta,2018,11000,Manual,9540,Petrol,145,65.7,1.0
 Kuga,2018,20250,Manual,4368,Petrol,145,39.2,1.5
 Focus,2019,17500,Manual,1757,Petrol,145,53.3,1.5
 Mondeo,2016,15500,Automatic,24531,Electric,0,67.3,2.0
 Fiesta,2018,11250,Manual,14900,Petrol,145,65.7,1.0
 Focus,2018,19500,Manual,17501,Petrol,145,41.5,2.0
 Edge,2019,33000,Automatic,4694,Diesel,145,37.2,2.0
 Focus,2017,18500,Manual,5713,Petrol,145,41.5,2.0
 Focus,2018,18495,Manual,13938,Petrol,145,41.5,2.0
 Kuga,2017,17995,Semi-Auto,39061,Diesel,145,54.3,2.0
 Tourneo Custom,2019,24000,Manual,10012,Diesel,150,35.3,2.0
 Focus,2018,15300,Manual,7267,Diesel,145,74.3,1.5
 Kuga,2018,22500,Automatic,717,Petrol,145,31.0,1.5
 Ka+,2017,7500,Manual,16994,Petrol,145,57.7,1.2
 Fiesta,2018,11700,Manual,11552,Petrol,145,65.7,1.0
 Fiesta,2018,11500,Manual,17500,Petrol,145,62.8,1.0
 Fiesta,2018,11100,Manual,15145,Petrol,145,65.7,1.0
 Fiesta,2017,9200,Manual,8081,Petrol,150,54.3,1.2
 Fiesta,2017,9500,Manual,11279,Petrol,150,65.7,1.0
 EcoSport,2018,14600,Manual,7545,Petrol,150,54.3,1.0
 Fiesta,2017,10000,Manual,14858,Petrol,150,65.7,1.0
 Ka+,2019,9800,Manual,4413,Petrol,150,47.9,1.2
 Fiesta,2018,9500,Manual,21590,Petrol,145,65.7,1.0
 Galaxy,2016,16000,Manual,28139,Petrol,160,43.5,1.5
 EcoSport,2017,11250,Semi-Auto,9148,Petrol,160,44.8,1.5
 Fiesta,2019,12300,Manual,60,Petrol,145,58.9,1.0
 Fiesta,2018,11000,Manual,28528,Petrol,145,65.7,1.0
 Kuga,2018,16990,Automatic,18129,Petrol,150,38.2,1.5
 Kuga,2016,12490,Manual,28989,Diesel,125,60.1,2.0
 Focus,2017,10995,Manual,36704,Diesel,0,74.3,1.5
 Kuga,2018,15295,Manual,6522,Petrol,145,45.6,1.5
 Focus,2016,6995,Manual,51606,Petrol,20,61.4,1.0
 Fiesta,2015,6495,Manual,58693,Diesel,0,78.5,1.6
 EcoSport,2015,7441,Manual,33600,Petrol,160,44.8,1.5
 KA,2015,5572,Manual,10573,Petrol,30,57.7,1.2
 Fiesta,2016,8232,Manual,27325,Petrol,125,54.3,1.2
 Mondeo,2016,11501,Manual,48401,Diesel,30,64.2,2.0
 Fiesta,2019,17500,Manual,6200,Petrol,145,40.3,1.5
 Fiesta,2018,15000,Manual,3973,Petrol,145,60.1,1.0
 Focus,2016,8700,Manual,27638,Petrol,20,61.4,1.0
 Focus,2017,12000,Manual,6179,Diesel,145,74.3,1.5
 Fiesta,2019,16800,Semi-Auto,7744,Petrol,145,48.7,1.0
 Fiesta,2019,17000,Semi-Auto,4928,Petrol,145,48.7,1.0
 Fiesta,2019,15800,Manual,6469,Petrol,145,55.4,1.0
 Fiesta,2019,15300,Manual,9231,Petrol,145,60.1,1.0
 Fiesta,2019,15700,Manual,5250,Petrol,145,60.1,1.0
 Kuga,2019,19500,Manual,8101,Petrol,145,35.3,1.5
 Fiesta,2019,13500,Manual,6241,Petrol,145,56.5,1.0
 Focus,2016,11495,Manual,8389,Petrol,20,60.1,1.0
 Focus,2017,12995,Manual,12595,Petrol,20,60.1,1.0
 EcoSport,2016,10195,Manual,14368,Diesel,30,64.2,1.5
 Fiesta,2017,8995,Manual,16537,Petrol,0,65.7,1.0
 Fiesta,2018,11490,Manual,34575,Petrol,145,65.7,1.0
 Fiesta,2017,13200,Manual,5924,Petrol,150,47.9,1.6
 Fiesta,2017,10990,Manual,11000,Petrol,150,65.7,1.0
 Ka+,2017,7490,Manual,23253,Petrol,150,57.7,1.2
 Focus,2019,27490,Manual,4127,Diesel,145,50.4,2.0
 Fiesta,2019,12995,Automatic,11148,Petrol,145,65.7,1.0
 Kuga,2019,17700,Manual,8273,Diesel,145,38.2,2.0
 Fiesta,2019,13690,Manual,8514,Petrol,145,56.5,1.0
 Fiesta,2017,9690,Manual,11197,Petrol,125,54.3,1.2
 Focus,2017,12490,Manual,25892,Diesel,0,74.3,1.5
 Fiesta,2018,10690,Manual,33811,Petrol,145,65.7,1.0
 Fiesta,2018,10068,Manual,29907,Petrol,145,65.7,1.0
 Kuga,2019,18890,Manual,13301,Diesel,145,54.3,1.5
 Fiesta,2017,8990,Manual,35401,Petrol,150,65.7,1.0
 Fiesta,2018,11800,Manual,17309,Petrol,145,61.4,1.0
 Kuga,2018,14500,Manual,25451,Diesel,145,64.2,1.5
 Focus,2019,16200,Manual,2982,Petrol,145,58.9,1.0
 Fiesta,2018,10000,Manual,9670,Petrol,145,65.7,1.0
 Fiesta,2018,9600,Manual,11266,Petrol,145,64.2,1.1
 Edge,2019,33000,Automatic,10,Diesel,145,37.2,2.0
 Edge,2019,33000,Semi-Auto,10,Diesel,145,37.2,2.0
 Focus,2016,8800,Manual,22872,Petrol,20,61.4,1.0
 Fiesta,2017,11200,Manual,7678,Petrol,145,65.7,1.0
 Kuga,2016,18495,Automatic,10713,Petrol,235,38.2,1.5
 Fiesta,2018,10900,Manual,9417,Petrol,145,65.7,1.0
 Kuga,2014,12390,Manual,18962,Diesel,125,60.1,2.0
 Fiesta,2016,9990,Manual,23730,Petrol,20,62.8,1.0
 Focus,2019,17940,Manual,3546,Petrol,145,49.6,1.0
 EcoSport,2019,17200,Manual,3209,Petrol,145,51.4,1.0
 Focus,2019,27200,Manual,4288,Petrol,145,34.5,2.3
 Fiesta,2018,12800,Manual,4103,Petrol,145,58.9,1.0
 EcoSport,2019,19194,Manual,9,Petrol,145,53.3,1.0
 Fiesta,2020,17760,Manual,5,Petrol,145,58.9,1.0
 Fiesta,2019,17000,Manual,5401,Petrol,145,60.1,1.0
 Kuga,2017,20200,Automatic,8973,Petrol,145,38.2,1.5
 Fiesta,2018,12290,Manual,32877,Petrol,145,65.7,1.0
 EcoSport,2017,10290,Manual,11436,Petrol,145,52.3,1.0
 Fiesta,2018,9990,Manual,15868,Petrol,145,64.2,1.1
 Ka+,2017,7990,Manual,12194,Petrol,145,57.7,1.2
 Focus,2018,11490,Manual,5937,Petrol,150,60.1,1.0
 EcoSport,2015,8200,Manual,24352,Petrol,125,52.3,1.0
 Fiesta,2019,15995,Manual,1044,Petrol,145,60.1,1.0
 Focus,2019,18495,Manual,6771,Petrol,145,60.1,1.0
 Focus,2018,15890,Manual,5857,Petrol,145,58.9,1.0
 Focus,2017,12990,Manual,4883,Petrol,20,60.1,1.0
 EcoSport,2016,9990,Manual,20891,Petrol,125,53.3,1.0
 Focus,2016,9990,Manual,25580,Diesel,0,74.3,1.5
 Kuga,2019,19990,Manual,6124,Diesel,150,47.9,2.0
 Fiesta,2017,7990,Manual,11240,Petrol,150,54.3,1.2
 Fiesta,2019,14990,Manual,1637,Petrol,145,56.5,1.0
 Focus,2016,15990,Manual,98987,Petrol,205,41.5,2.0
 Focus,2013,6500,Manual,47950,Petrol,30,56.5,1.0
 Kuga,2017,11990,Manual,25994,Petrol,150,45.6,1.5
 Focus,2017,10790,Manual,8000,Petrol,150,61.4,1.0
 Kuga,2018,15990,Manual,22898,Diesel,150,54.3,2.0
 Focus,2017,12690,Manual,20988,Diesel,145,74.3,1.5
 Focus,2018,12690,Manual,16834,Petrol,145,60.1,1.0
 Focus,2018,13490,Manual,26634,Diesel,145,74.3,1.5
 Kuga,2019,18390,Manual,1654,Petrol,145,34.4,1.5
 Kuga,2019,18100,Manual,16617,Petrol,145,39.2,1.5
 Kuga,2017,17790,Manual,8154,Diesel,145,60.1,2.0
 S-MAX,2017,19800,Manual,19090,Diesel,125,51.4,2.0
 Focus,2017,12495,Manual,23722,Diesel,0,74.3,1.5
 Focus,2016,10295,Manual,38113,Diesel,0,74.3,1.5
 Focus,2017,15700,Manual,19877,Petrol,145,41.5,2.0
 Fiesta,2016,7990,Manual,59138,Petrol,0,65.7,1.0
 EcoSport,2019,14500,Manual,554,Petrol,145,53.3,1.0
 Focus,2017,11100,Manual,26000,Petrol,20,60.1,1.0
 Kuga,2017,14495,Manual,26078,Diesel,145,60.1,2.0
 Fiesta,2019,14600,Manual,11273,Petrol,145,60.1,1.0
 Fiesta,2019,14990,Manual,11719,Petrol,145,60.1,1.0
 EcoSport,2020,20790,Manual,22,Petrol,145,53.3,1.0
 Fiesta,2019,11990,Manual,19309,Diesel,145,88.3,1.5
 Fiesta,2017,10990,Manual,13432,Petrol,145,62.8,1.0
 Fiesta,2019,15490,Manual,8512,Petrol,145,60.1,1.0
 Focus,2018,15490,Manual,12900,Petrol,145,60.1,1.0
 Fiesta,2016,8990,Manual,18200,Petrol,0,65.7,1.0
 Fiesta,2017,9490,Manual,12000,Petrol,145,64.2,1.1
 EcoSport,2018,14790,Manual,11750,Petrol,145,53.3,1.0
 Fiesta,2018,16890,Semi-Auto,6400,Petrol,145,48.7,1.0
 Fiesta,2018,13490,Automatic,12600,Petrol,145,48.7,1.0
 Focus,2018,14790,Manual,15750,Petrol,145,58.9,1.0
 Focus,2018,14990,Automatic,15350,Diesel,145,67.3,1.5
 Fiesta,2015,7490,Manual,24500,Diesel,0,76.4,1.5
 EcoSport,2017,9490,Manual,8000,Petrol,145,54.3,1.0
 Fiesta,2019,17799,Manual,1058,Petrol,145,58.9,1.0
 Puma,2019,21250,Manual,3844,Petrol,145,50.4,1.0
 Fiesta,2020,18999,Manual,1323,Petrol,145,40.3,1.5
 Fiesta,2015,6500,Manual,41995,Petrol,125,54.3,1.2
 Edge,2017,19500,Manual,22457,Diesel,145,48.7,2.0
 EcoSport,2019,14699,Manual,5229,Petrol,145,53.3,1.0
 EcoSport,2018,11899,Manual,12667,Diesel,145,68.9,1.5
 Galaxy,2017,19299,Manual,40255,Diesel,125,56.5,2.0
 Kuga,2017,15299,Semi-Auto,19978,Diesel,145,58.9,1.5
 Edge,2018,22299,Manual,4974,Diesel,145,48.7,2.0
 Fiesta,2016,10995,Manual,22000,Petrol,145,47.9,1.6
 Kuga,2018,17995,Manual,9500,Petrol,145,39.2,1.5
 Ka+,2017,7995,Manual,14000,Petrol,145,57.7,1.2
 Mondeo,2016,14690,Manual,9250,Diesel,30,62.8,2.0
 Tourneo Custom,2017,19490,Manual,39250,Diesel,145,44.8,2.0
 Galaxy,2017,19990,Manual,18000,Petrol,145,43.5,1.5
 Focus,2017,16490,Manual,15750,Petrol,145,41.5,2.0
 EcoSport,2018,14490,Manual,18000,Petrol,145,54.3,1.0
 EcoSport,2018,13790,Manual,15000,Petrol,145,54.3,1.0
 Focus,2018,13490,Manual,18100,Petrol,145,57.7,1.0
 Fiesta,2017,8250,Manual,35924,Petrol,0,65.7,1.0
 Fiesta,2017,8500,Manual,30052,Petrol,0,65.7,1.0
 Ka+,2019,9400,Manual,8378,Petrol,145,47.9,1.2
 Fiesta,2018,11700,Manual,19156,Petrol,145,61.4,1.0
 Kuga,2016,10770,Manual,34914,Diesel,125,60.1,2.0
 Fiesta,2019,15990,Manual,8248,Petrol,150,55.4,1.0
 Tourneo Custom,2017,19990,Manual,15000,Diesel,145,46.3,2.0
 C-MAX,2017,10970,Manual,14124,Petrol,30,55.4,1.0
 C-MAX,2015,11970,Manual,21000,Diesel,20,68.9,1.5
 Fiesta,2017,11370,Semi-Auto,8575,Petrol,0,57.7,1.0
 Kuga,2017,15970,Semi-Auto,26649,Diesel,150,54.3,2.0
 Puma,2020,23970,Manual,899,Petrol,150,49.6,1.0
 Focus,2017,13270,Semi-Auto,11493,Diesel,0,74.3,1.5
 EcoSport,2017,9570,Manual,24379,Diesel,30,64.2,1.5
 Kuga,2014,9990,Semi-Auto,46196,Diesel,205,45.6,2.0
 Kuga,2018,18970,Manual,7239,Diesel,150,64.2,1.5
 Focus,2017,12470,Manual,17603,Diesel,0,74.3,1.5
 Focus,2013,8300,Manual,29078,Petrol,145,47.9,1.6
 Fiesta,2019,13750,Manual,5307,Petrol,145,58.9,1.0
 Fiesta,2018,9500,Manual,17066,Petrol,145,64.2,1.1
 Fiesta,2017,8250,Manual,35955,Petrol,0,65.7,1.0
 Kuga,2018,20250,Automatic,2139,Petrol,150,31.0,1.5
 Focus,2017,10250,Manual,28825,Petrol,150,60.1,1.0
 Focus,2014,10999,Manual,44537,Petrol,235,39.2,2.0
 Focus,2016,17499,Manual,17663,Petrol,200,41.5,2.0
 Kuga,2017,15495,Semi-Auto,32000,Diesel,125,58.9,1.5
 Edge,2017,19995,Manual,15500,Diesel,150,48.7,2.0
 Kuga,2016,13795,Manual,38000,Diesel,125,60.1,2.0
 Fiesta,2015,8995,Manual,30200,Petrol,20,62.8,1.0
 S-MAX,2017,17495,Semi-Auto,30000,Diesel,145,52.3,2.0
 Kuga,2017,15770,Manual,9037,Diesel,30,64.2,1.5
 Focus,2017,12170,Semi-Auto,11634,Petrol,125,51.4,1.0
 Kuga,2017,15170,Manual,4924,Petrol,165,45.6,1.5
 Kuga,2017,15270,Automatic,24570,Petrol,240,38.2,1.5
 Kuga,2017,14770,Manual,19277,Petrol,160,45.6,1.5
 Kuga,2017,18470,Semi-Auto,32839,Diesel,150,54.3,2.0
 Fiesta,2019,14970,Manual,4061,Petrol,150,60.1,1.0
 Fiesta,2019,18970,Manual,10540,Petrol,150,40.3,1.5
 Fiesta,2019,15470,Manual,3888,Petrol,145,58.9,1.0
 Focus,2015,8000,Semi-Auto,48895,Petrol,165,44.8,1.6
 EcoSport,2018,14770,Semi-Auto,2500,Petrol,150,48.7,1.0
 EcoSport,2017,11170,Semi-Auto,16762,Petrol,165,44.8,1.5
 Kuga,2019,22470,Automatic,9801,Petrol,150,29.4,1.5
 EcoSport,2019,16570,Manual,11960,Petrol,150,52.3,1.0
 Fiesta,2017,7790,Manual,28510,Petrol,0,65.7,1.0
 Fiesta,2018,10370,Manual,34292,Petrol,150,65.7,1.0
 Fiesta,2017,10270,Manual,12741,Petrol,150,65.7,1.0
 Focus,2017,13270,Manual,13131,Petrol,20,58.9,1.0
 S-MAX,2017,16990,Manual,18748,Diesel,125,56.5,2.0
 C-MAX,2017,12570,Manual,19211,Petrol,30,55.4,1.0
 Fiesta,2018,10990,Manual,15650,Petrol,145,65.7,1.0
 Kuga,2018,18490,Manual,10000,Petrol,145,45.6,1.5
 Focus,2018,15990,Automatic,12500,Diesel,145,67.3,1.5
 Fiesta,2017,8990,Manual,19000,Petrol,145,65.7,1.0
 Fiesta,2018,13990,Semi-Auto,9000,Petrol,145,48.7,1.0
 Focus,2018,13990,Manual,16500,Petrol,145,58.9,1.0
 Fiesta,2018,12490,Manual,7250,Petrol,145,65.7,1.0
 EcoSport,2018,15490,Manual,10000,Petrol,145,54.3,1.0
 EcoSport,2018,14990,Manual,9500,Petrol,145,54.3,1.0
 EcoSport,2019,15990,Manual,7750,Petrol,145,53.3,1.0
 Focus,2017,11670,Manual,26754,Diesel,145,74.3,1.5
 Focus,2018,18000,Manual,10435,Petrol,145,41.5,2.0
 Fiesta,2019,16570,Semi-Auto,6705,Petrol,145,48.7,1.0
 Edge,2019,32470,Semi-Auto,3157,Diesel,145,37.2,2.0
 Focus,2018,19990,Automatic,8500,Diesel,145,64.2,2.0
 Fiesta,2018,11490,Manual,17050,Petrol,145,65.7,1.0
 Focus,2017,11990,Semi-Auto,3600,Petrol,125,51.4,1.0
 Fiesta,2018,10990,Manual,8700,Petrol,145,65.7,1.0
 Fiesta,2016,8295,Manual,10981,Petrol,125,54.3,1.2
 EcoSport,2015,7995,Manual,33288,Petrol,125,52.3,1.0
 Galaxy,2017,19790,Manual,35545,Diesel,125,56.5,2.0
 Fiesta,2017,10290,Semi-Auto,24032,Petrol,0,57.7,1.0
 Galaxy,2016,20995,Semi-Auto,20486,Diesel,145,52.3,2.0
 Kuga,2015,12995,Manual,44970,Diesel,145,54.3,2.0
 Kuga,2017,13970,Automatic,19316,Petrol,240,38.2,1.5
 Kuga,2019,21970,Manual,2644,Diesel,150,39.2,2.0
 Focus,2019,18770,Automatic,9162,Diesel,150,54.3,1.5
 Kuga,2018,21570,Semi-Auto,16276,Diesel,150,54.3,2.0
 EcoSport,2017,10970,Semi-Auto,15825,Petrol,165,44.8,1.5
 Fiesta,2017,11970,Semi-Auto,5478,Petrol,150,57.7,1.0
 S-MAX,2019,25470,Manual,13000,Diesel,150,54.3,2.0
 Fiesta,2018,12870,Manual,10119,Petrol,145,58.9,1.0
 Fiesta,2018,9590,Manual,35955,Petrol,145,65.7,1.0
 Ka+,2019,9400,Manual,6254,Petrol,145,47.9,1.2
 Kuga,2018,19270,Semi-Auto,6855,Diesel,145,42.2,2.0
 Galaxy,2017,18170,Manual,27203,Diesel,125,56.5,2.0
 Fiesta,2019,14970,Semi-Auto,9546,Petrol,145,48.7,1.0
 Fiesta,2017,10470,Manual,5330,Petrol,0,65.7,1.0
 Kuga,2019,17970,Manual,15732,Petrol,145,39.2,1.5
 EcoSport,2019,15950,Semi-Auto,2898,Petrol,145,45.6,1.0
 Kuga,2018,16100,Manual,14721,Diesel,150,47.9,2.0
 Fiesta,2013,6150,Manual,50267,Petrol,30,54.3,1.2
 Focus,2019,28000,Manual,3038,Petrol,145,34.5,2.3
 EcoSport,2018,16000,Manual,3198,Diesel,145,58.9,1.5
 Ka+,2017,8250,Manual,8778,Petrol,150,57.7,1.2
 B-MAX,2017,11299,Manual,15482,Petrol,145,57.7,1.0
 Fiesta,2017,8699,Manual,8711,Petrol,145,65.7,1.0
 Focus,2018,11599,Manual,19064,Petrol,145,61.4,1.0
 Kuga,2018,18399,Manual,3326,Diesel,145,47.9,2.0
 Fiesta,2019,14100,Manual,3285,Petrol,145,58.9,1.0
 Focus,2018,12799,Manual,8968,Petrol,145,60.1,1.0
 Fiesta,2019,15599,Manual,7558,Petrol,145,55.4,1.0
 Kuga,2018,22000,Semi-Auto,9555,Diesel,145,54.3,2.0
 Fiesta,2018,12900,Manual,3000,Petrol,145,60.1,1.0
 Focus,2018,18000,Manual,5000,Petrol,145,58.9,1.0
 Kuga,2017,18800,Semi-Auto,19799,Diesel,145,54.3,2.0
 Kuga,2016,13100,Manual,36972,Diesel,125,60.1,2.0
 EcoSport,2017,9500,Manual,29005,Diesel,145,64.2,1.5
 Fiesta,2016,9300,Semi-Auto,19152,Petrol,145,47.9,1.6
 Fiesta,2017,9000,Manual,26136,Petrol,150,65.7,1.0
 Fiesta,2018,13000,Manual,11500,Petrol,150,65.7,1.0
 Focus,2018,13500,Manual,12100,Petrol,150,57.7,1.0
 Kuga,2018,16500,Manual,14000,Diesel,150,60.1,2.0
 Fiesta,2019,11500,Manual,7540,Petrol,145,55.4,1.1
 Fiesta,2015,9500,Semi-Auto,21975,Petrol,150,47.9,1.6
 Fiesta,2019,11000,Manual,3346,Petrol,150,55.4,1.1
 Kuga,2018,17500,Manual,10256,Diesel,150,60.1,2.0
 Fiesta,2018,10500,Manual,5500,Petrol,150,55.4,1.1
 Focus,2019,15300,Manual,10700,Petrol,150,60.1,1.0
 Focus,2018,14000,Manual,5614,Petrol,145,60.1,1.0
 Focus,2018,14199,Manual,2500,Diesel,145,74.3,1.5
 Focus,2018,16399,Manual,10720,Diesel,145,67.3,2.0
 Focus,2019,19000,Manual,6510,Petrol,145,58.9,1.0
 Focus,2019,14400,Manual,20893,Petrol,150,60.1,1.0
 Fiesta,2018,10700,Manual,29100,Petrol,150,65.7,1.0
 Focus,2019,14200,Manual,4598,Diesel,150,80.7,1.5
 Fiesta,2016,6200,Manual,43435,Petrol,125,54.3,1.2
 Kuga,2018,19300,Semi-Auto,19000,Diesel,150,54.3,2.0
 Fiesta,2017,9700,Manual,7450,Petrol,150,64.2,1.1
 Kuga,2017,14000,Manual,20010,Diesel,125,60.1,2.0
 Fiesta,2015,7695,Manual,26514,Petrol,0,65.7,1.0
 Kuga,2015,13500,Automatic,37574,Petrol,235,38.2,1.5
 Fiesta,2018,10400,Manual,6169,Petrol,145,55.4,1.1
 Ka+,2019,9400,Manual,6954,Petrol,145,47.9,1.2
 Fiesta,2017,9970,Manual,21956,Petrol,145,65.7,1.0
 Fiesta,2017,10490,Manual,20394,Petrol,145,65.7,1.0
 Ka+,2019,9490,Manual,10439,Petrol,145,47.9,1.2
 Kuga,2019,23570,Manual,4665,Diesel,145,37.7,2.0
 EcoSport,2019,15970,Manual,6435,Petrol,145,51.4,1.0
 Fiesta,2017,10170,Manual,16092,Petrol,145,65.7,1.0
 Focus,2019,17250,Automatic,7013,Diesel,145,64.2,2.0
 Edge,2019,30970,Semi-Auto,7055,Diesel,145,37.2,2.0
 Fiesta,2013,9270,Manual,31368,Petrol,145,47.9,1.6
 Focus,2018,11150,Manual,15180,Petrol,150,60.1,1.0
 Fiesta,2017,10850,Manual,16498,Petrol,0,65.7,1.0
 Grand C-MAX,2018,15970,Semi-Auto,1587,Diesel,150,51.4,1.5
 S-MAX,2017,19570,Automatic,27434,Petrol,265,35.8,2.0
 EcoSport,2020,18470,Manual,726,Petrol,150,51.4,1.0
 C-MAX,2019,14970,Manual,1534,Petrol,150,48.7,1.0
 EcoSport,2019,15000,Manual,7999,Petrol,150,53.3,1.0
 Kuga,2017,17470,Automatic,14155,Petrol,240,38.2,1.5
 Focus,2018,17970,Manual,19254,Petrol,150,41.5,2.0
 Focus,2018,14000,Manual,7506,Petrol,145,60.1,1.0
 Focus,2019,27000,Manual,9737,Petrol,145,34.5,2.3
 Fiesta,2018,10850,Manual,10527,Petrol,145,65.7,1.0
 Focus,2017,16400,Manual,25771,Diesel,20,67.3,2.0
 Focus,2017,17500,Manual,17959,Petrol,200,41.5,2.0
 Focus,2017,16000,Manual,20283,Diesel,145,67.3,2.0
 Focus,2018,15950,Manual,9987,Petrol,145,58.9,1.0
 S-MAX,2016,17000,Manual,17793,Petrol,160,43.5,1.5
 Kuga,2017,15800,Manual,14079,Diesel,145,64.2,1.5
 Fiesta,2016,9500,Semi-Auto,19671,Petrol,145,47.9,1.6
 Focus,2019,17500,Manual,7876,Petrol,150,49.6,1.0
 Fiesta,2019,11000,Manual,3617,Petrol,150,55.4,1.1
 Focus,2017,16500,Manual,28189,Petrol,145,41.5,2.0
 Fiesta,2018,14000,Manual,3595,Petrol,145,58.9,1.0
 Focus,2019,15000,Manual,22856,Petrol,145,49.6,1.0
 Focus,2018,14600,Manual,11033,Petrol,145,58.9,1.0
 Fiesta,2015,7900,Manual,23897,Petrol,0,65.7,1.0
 Kuga,2019,17400,Manual,9397,Diesel,145,45.6,1.5
 Galaxy,2017,18500,Automatic,19921,Diesel,145,52.3,2.0
 Fiesta,2018,14500,Manual,14698,Petrol,145,62.8,1.0
 Fiesta,2017,12000,Semi-Auto,8538,Petrol,0,57.7,1.0
 Kuga,2019,20500,Manual,3600,Petrol,145,35.3,1.5
 Fiesta,2018,10500,Manual,9684,Petrol,145,65.7,1.0
 Kuga,2018,14700,Manual,25352,Diesel,145,64.2,1.5
 Fiesta,2017,10799,Manual,12644,Petrol,145,62.8,1.0
 Focus,2017,10000,Semi-Auto,38729,Petrol,125,51.4,1.0
 Focus,2019,17800,Manual,4000,Petrol,150,58.9,1.0
 Focus,2017,13800,Automatic,12000,Petrol,150,46.3,1.5
 Fiesta,2016,6500,Manual,60587,Petrol,0,65.7,1.0
 Focus,2018,14000,Manual,4589,Petrol,150,57.7,1.0
 Fiesta,2017,8695,Manual,20878,Petrol,145,65.7,1.0
 EcoSport,2017,8490,Manual,30300,Petrol,160,44.8,1.5
 Fiesta,2018,11200,Manual,6339,Petrol,145,65.7,1.0
 EcoSport,2020,19000,Manual,10,Petrol,145,52.3,1.0
 Kuga,2019,20700,Manual,5990,Petrol,145,35.3,1.5
 Fiesta,2018,10500,Manual,13557,Petrol,145,65.7,1.0
 Fiesta,2018,11500,Manual,3327,Petrol,145,65.7,1.0
 Kuga,2019,20000,Manual,1387,Petrol,145,39.2,1.5
 Focus,2019,17000,Manual,6000,Petrol,145,58.9,1.0
 EcoSport,2019,17500,Manual,4500,Petrol,150,53.3,1.0
 Kuga,2018,17950,Manual,12000,Diesel,150,60.1,2.0
 Focus,2019,18000,Manual,6500,Petrol,150,49.6,1.0
 Kuga,2017,13500,Manual,27500,Diesel,145,64.2,1.5
 Kuga,2018,14800,Manual,26450,Diesel,145,60.1,2.0
 Kuga,2019,19500,Manual,11799,Diesel,145,39.2,2.0
 EcoSport,2019,15500,Manual,3161,Petrol,145,53.3,1.0
 Focus,2016,12200,Semi-Auto,15357,Diesel,30,64.2,2.0
 Fiesta,2018,12000,Manual,10313,Petrol,145,65.7,1.0
 Focus,2019,17000,Manual,7600,Petrol,145,58.9,1.0
 Focus,2017,17500,Manual,16950,Petrol,200,41.5,2.0
 Fiesta,2016,11000,Semi-Auto,6994,Petrol,0,57.7,1.0
 Fiesta,2018,10500,Manual,10132,Petrol,145,65.7,1.0
 Fiesta,2019,17000,Manual,2841,Petrol,145,40.3,1.5
 Fiesta,2019,14500,Manual,8365,Petrol,145,58.9,1.0
 Fiesta,2018,11200,Manual,7634,Petrol,145,65.7,1.0
 Fiesta,2018,10500,Manual,9535,Petrol,145,65.7,1.0
 Focus,2017,16500,Manual,22730,Diesel,145,67.3,2.0
 Grand Tourneo Connect,2019,19500,Automatic,3942,Diesel,145,56.6,1.5
 Fiesta,2019,15500,Manual,3754,Petrol,145,55.4,1.0
 Kuga,2019,20700,Manual,990,Diesel,145,38.2,2.0
 Kuga,2019,20000,Manual,6000,Diesel,145,38.2,2.0
 Kuga,2013,10000,Semi-Auto,56742,Diesel,200,45.6,2.0
 Kuga,2015,11200,Manual,29811,Diesel,125,60.1,2.0
 Fiesta,2019,14800,Manual,656,Petrol,145,56.5,1.0
 Ka+,2019,9991,Manual,3214,Petrol,150,47.9,1.2
 Fiesta,2019,16991,Semi-Auto,3584,Petrol,150,48.7,1.0
 Fiesta,2019,16991,Semi-Auto,3969,Petrol,150,48.7,1.0
 EcoSport,2019,18991,Semi-Auto,5091,Petrol,150,44.1,1.0
 Edge,2017,20495,Semi-Auto,34270,Diesel,145,47.9,2.0
 C-MAX,2014,8295,Semi-Auto,40000,Diesel,160,50.4,2.0
 Fiesta,2018,13820,Manual,13800,Petrol,145,55.4,1.0
 Focus,2018,13100,Manual,8478,Petrol,150,60.1,1.0
